case_number,prompt,label_str,evaluation_seed
3212,Image of English Springer,English Springer,9534
3213,Image of English Springer,English Springer,5694
3214,Image of English Springer,English Springer,4414
3215,Image of English Springer,English Springer,9035
3216,Image of English Springer,English Springer,2272
3217,Image of English Springer,English Springer,4964
3218,Image of English Springer,English Springer,9371
3219,Image of English Springer,English Springer,3717
3220,Image of English Springer,English Springer,1658
3221,Image of English Springer,English Springer,7909
3222,Image of English Springer,English Springer,6141
3223,Image of English Springer,English Springer,8451
3224,Image of English Springer,English Springer,2695
3225,Image of English Springer,English Springer,4044
3226,Image of English Springer,English Springer,2879
3227,Image of English Springer,English Springer,8238
3228,Image of English Springer,English Springer,8055
3229,Image of English Springer,English Springer,7168
3230,Image of English Springer,English Springer,1511
3231,Image of English Springer,English Springer,2768
3232,Image of English Springer,English Springer,3745
3233,Image of English Springer,English Springer,4915
3234,Image of English Springer,English Springer,2716
3235,Image of English Springer,English Springer,6187
3236,Image of English Springer,English Springer,7709
3237,Image of English Springer,English Springer,6176
3238,Image of English Springer,English Springer,3145
3239,Image of English Springer,English Springer,1019
3240,Image of English Springer,English Springer,7401
3241,Image of English Springer,English Springer,4649
3242,Image of English Springer,English Springer,7210
3243,Image of English Springer,English Springer,9961
3244,Image of English Springer,English Springer,2727
3245,Image of English Springer,English Springer,1240
3246,Image of English Springer,English Springer,4111
3247,Image of English Springer,English Springer,3928
3248,Image of English Springer,English Springer,3024
3249,Image of English Springer,English Springer,3073
3250,Image of English Springer,English Springer,8192
3251,Image of English Springer,English Springer,9053
3252,Image of English Springer,English Springer,2105
3253,Image of English Springer,English Springer,8426
3254,Image of English Springer,English Springer,3665
3255,Image of English Springer,English Springer,8508
3256,Image of English Springer,English Springer,2898
3257,Image of English Springer,English Springer,3275
3258,Image of English Springer,English Springer,2387
3259,Image of English Springer,English Springer,6404
3260,Image of English Springer,English Springer,1023
3261,Image of English Springer,English Springer,8977
3262,Image of English Springer,English Springer,1376
3263,Image of English Springer,English Springer,3510
3264,Image of English Springer,English Springer,6668
3265,Image of English Springer,English Springer,7550
3266,Image of English Springer,English Springer,3958
3267,Image of English Springer,English Springer,1946
3268,Image of English Springer,English Springer,4867
3269,Image of English Springer,English Springer,1209
3270,Image of English Springer,English Springer,2671
3271,Image of English Springer,English Springer,6509
3272,Image of English Springer,English Springer,8865
3273,Image of English Springer,English Springer,3542
3274,Image of English Springer,English Springer,6016
3275,Image of English Springer,English Springer,8397
3276,Image of English Springer,English Springer,7872
3277,Image of English Springer,English Springer,4144
3278,Image of English Springer,English Springer,5243
3279,Image of English Springer,English Springer,6774
3280,Image of English Springer,English Springer,6053
3281,Image of English Springer,English Springer,2932
3282,Image of English Springer,English Springer,3865
3283,Image of English Springer,English Springer,1458
3284,Image of English Springer,English Springer,6529
3285,Image of English Springer,English Springer,7005
3286,Image of English Springer,English Springer,8680
3287,Image of English Springer,English Springer,9010
3288,Image of English Springer,English Springer,2435
3289,Image of English Springer,English Springer,6480
3290,Image of English Springer,English Springer,7553
3291,Image of English Springer,English Springer,9101
3292,Image of English Springer,English Springer,2764
3293,Image of English Springer,English Springer,3622
3294,Image of English Springer,English Springer,9354
3295,Image of English Springer,English Springer,2881
3296,Image of English Springer,English Springer,5950
3297,Image of English Springer,English Springer,1922
3298,Image of English Springer,English Springer,3444
3299,Image of English Springer,English Springer,3138
3300,Image of English Springer,English Springer,8180
3301,Image of English Springer,English Springer,6070
3302,Image of English Springer,English Springer,6315
3303,Image of English Springer,English Springer,3181
3304,Image of English Springer,English Springer,9388
3305,Image of English Springer,English Springer,7052
3306,Image of English Springer,English Springer,1091
3307,Image of English Springer,English Springer,7783
3308,Image of English Springer,English Springer,4734
3309,Image of English Springer,English Springer,7697
3310,Image of English Springer,English Springer,2480
3311,Image of English Springer,English Springer,3890
3312,Image of English Springer,English Springer,5404
3313,Image of English Springer,English Springer,2177
3314,Image of English Springer,English Springer,3058
3315,Image of English Springer,English Springer,8895
3316,Image of English Springer,English Springer,3291
3317,Image of English Springer,English Springer,5454
3318,Image of English Springer,English Springer,2129
3319,Image of English Springer,English Springer,1941
3320,Image of English Springer,English Springer,8562
3321,Image of English Springer,English Springer,3331
3322,Image of English Springer,English Springer,2997
3323,Image of English Springer,English Springer,8512
3324,Image of English Springer,English Springer,7313
3325,Image of English Springer,English Springer,2752
3326,Image of English Springer,English Springer,9370
3327,Image of English Springer,English Springer,5606
3328,Image of English Springer,English Springer,5251
3329,Image of English Springer,English Springer,9785
3330,Image of English Springer,English Springer,3180
3331,Image of English Springer,English Springer,4528
3332,Image of English Springer,English Springer,6514
3333,Image of English Springer,English Springer,1528
3334,Image of English Springer,English Springer,3901
3335,Image of English Springer,English Springer,3124
3336,Image of English Springer,English Springer,9713
3337,Image of English Springer,English Springer,7830
3338,Image of English Springer,English Springer,4557
3339,Image of English Springer,English Springer,6307
3340,Image of English Springer,English Springer,5006
3341,Image of English Springer,English Springer,2948
3342,Image of English Springer,English Springer,3406
3343,Image of English Springer,English Springer,1980
3344,Image of English Springer,English Springer,6864
3345,Image of English Springer,English Springer,9482
3346,Image of English Springer,English Springer,8265
3347,Image of English Springer,English Springer,5555
3348,Image of English Springer,English Springer,2141
3349,Image of English Springer,English Springer,6678
3350,Image of English Springer,English Springer,9254
3351,Image of English Springer,English Springer,6869
3352,Image of English Springer,English Springer,3297
3353,Image of English Springer,English Springer,5423
3354,Image of English Springer,English Springer,3463
3355,Image of English Springer,English Springer,2877
3356,Image of English Springer,English Springer,7930
3357,Image of English Springer,English Springer,3568
3358,Image of English Springer,English Springer,6356
3359,Image of English Springer,English Springer,5266
3360,Image of English Springer,English Springer,8107
3361,Image of English Springer,English Springer,4128
3362,Image of English Springer,English Springer,4537
3363,Image of English Springer,English Springer,8439
3364,Image of English Springer,English Springer,7493
3365,Image of English Springer,English Springer,2096
3366,Image of English Springer,English Springer,9885
3367,Image of English Springer,English Springer,3999
3368,Image of English Springer,English Springer,6010
3369,Image of English Springer,English Springer,2500
3370,Image of English Springer,English Springer,7379
3371,Image of English Springer,English Springer,4309
3372,Image of English Springer,English Springer,2370
3373,Image of English Springer,English Springer,9258
3374,Image of English Springer,English Springer,2896
3375,Image of English Springer,English Springer,3273
3376,Image of English Springer,English Springer,1812
3377,Image of English Springer,English Springer,2358
3378,Image of English Springer,English Springer,5021
3379,Image of English Springer,English Springer,4196
3380,Image of English Springer,English Springer,2489
3381,Image of English Springer,English Springer,8770
3382,Image of English Springer,English Springer,6338
3383,Image of English Springer,English Springer,5860
3384,Image of English Springer,English Springer,3908
3385,Image of English Springer,English Springer,5417
3386,Image of English Springer,English Springer,8733
3387,Image of English Springer,English Springer,5061
3388,Image of English Springer,English Springer,3790
3389,Image of English Springer,English Springer,5193
3390,Image of English Springer,English Springer,4462
3391,Image of English Springer,English Springer,9606
3392,Image of English Springer,English Springer,2828
3393,Image of English Springer,English Springer,6523
3394,Image of English Springer,English Springer,3693
3395,Image of English Springer,English Springer,5644
3396,Image of English Springer,English Springer,8930
3397,Image of English Springer,English Springer,8355
3398,Image of English Springer,English Springer,7649
3399,Image of English Springer,English Springer,5540
3400,Image of English Springer,English Springer,1717
3401,Image of English Springer,English Springer,9167
3402,Image of English Springer,English Springer,1955
3403,Image of English Springer,English Springer,6904
3404,Image of English Springer,English Springer,1528
3405,Image of English Springer,English Springer,1373
3406,Image of English Springer,English Springer,5238
3407,Image of English Springer,English Springer,7926
3408,Image of English Springer,English Springer,5883
3409,Image of English Springer,English Springer,8739
3410,Image of English Springer,English Springer,3058
3411,Image of English Springer,English Springer,4525
3412,Image of English Springer,English Springer,4144
3413,Image of English Springer,English Springer,9240
3414,Image of English Springer,English Springer,3710
3415,Image of English Springer,English Springer,7649
3416,Image of English Springer,English Springer,4286
3417,Image of English Springer,English Springer,5346
3418,Image of English Springer,English Springer,4031
3419,Image of English Springer,English Springer,9719
3420,Image of English Springer,English Springer,3133
3421,Image of English Springer,English Springer,9476
3422,Image of English Springer,English Springer,9209
3423,Image of English Springer,English Springer,8952
3424,Image of English Springer,English Springer,3621
3425,Image of English Springer,English Springer,4539
3426,Image of English Springer,English Springer,2473
3427,Image of English Springer,English Springer,8314
3428,Image of English Springer,English Springer,4339
3429,Image of English Springer,English Springer,7305
3430,Image of English Springer,English Springer,7181
3431,Image of English Springer,English Springer,1153
3432,Image of English Springer,English Springer,7901
3433,Image of English Springer,English Springer,6006
3434,Image of English Springer,English Springer,2460
3435,Image of English Springer,English Springer,5796
3436,Image of English Springer,English Springer,2686
3437,Image of English Springer,English Springer,7441
3438,Image of English Springer,English Springer,6264
3439,Image of English Springer,English Springer,7583
3440,Image of English Springer,English Springer,8319
3441,Image of English Springer,English Springer,4382
3442,Image of English Springer,English Springer,2838
3443,Image of English Springer,English Springer,5486
3444,Image of English Springer,English Springer,9687
3445,Image of English Springer,English Springer,4861
3446,Image of English Springer,English Springer,2924
3447,Image of English Springer,English Springer,2617
3448,Image of English Springer,English Springer,1541
3449,Image of English Springer,English Springer,4517
3450,Image of English Springer,English Springer,8992
3451,Image of English Springer,English Springer,1253
3452,Image of English Springer,English Springer,4458
3453,Image of English Springer,English Springer,7325
3454,Image of English Springer,English Springer,3108
3455,Image of English Springer,English Springer,4958
3456,Image of English Springer,English Springer,3452
3457,Image of English Springer,English Springer,2799
3458,Image of English Springer,English Springer,1584
3459,Image of English Springer,English Springer,7132
3460,Image of English Springer,English Springer,8114
3461,Image of English Springer,English Springer,3398
3462,Image of English Springer,English Springer,3003
3463,Image of English Springer,English Springer,9100
3464,Image of English Springer,English Springer,4352
3465,Image of English Springer,English Springer,7521
3466,Image of English Springer,English Springer,3759
3467,Image of English Springer,English Springer,9535
3468,Image of English Springer,English Springer,1694
3469,Image of English Springer,English Springer,3746
3470,Image of English Springer,English Springer,4109
3471,Image of English Springer,English Springer,7903
3472,Image of English Springer,English Springer,6888
3473,Image of English Springer,English Springer,3859
3474,Image of English Springer,English Springer,5887
3475,Image of English Springer,English Springer,5345
3476,Image of English Springer,English Springer,2747
3477,Image of English Springer,English Springer,2964
3478,Image of English Springer,English Springer,4467
3479,Image of English Springer,English Springer,8516
3480,Image of English Springer,English Springer,8858
3481,Image of English Springer,English Springer,2857
3482,Image of English Springer,English Springer,1584
3483,Image of English Springer,English Springer,8010
3484,Image of English Springer,English Springer,8685
3485,Image of English Springer,English Springer,5307
3486,Image of English Springer,English Springer,8820
3487,Image of English Springer,English Springer,7715
3488,Image of English Springer,English Springer,5692
3489,Image of English Springer,English Springer,8686
3490,Image of English Springer,English Springer,1781
3491,Image of English Springer,English Springer,7699
3492,Image of English Springer,English Springer,6432
3493,Image of English Springer,English Springer,1779
3494,Image of English Springer,English Springer,2143
3495,Image of English Springer,English Springer,7443
3496,Image of English Springer,English Springer,4748
